440,0.253333333333333
440,0.26
460,0.133333333333333
460,0.153333333333333
460,0.173333333333333
460,0.193333333333333
460,0.213333333333333
460,0.233333333333333
460,0.253333333333333
460,0.26
480,0.133333333333333
480,0.153333333333333
480,0.173333333333333
480,0.193333333333333
480,0.213333333333333
480,0.233333333333333
480,0.253333333333333
480,0.26
500,0.133333333333333
500,0.153333333333333
500,0.173333333333333
500,0.193333333333333
500,0.213333333333333
500,0.233333333333333
500,0.253333333333333
500,0.26
400,0.2
400,0.23
400,0.26
400,0.29
400,0.32
400,0.35
400,0.38
400,0.39
420,0.2
420,0.23
420,0.26
420,0.29
420,0.32
420,0.35
420,0.38
420,0.39
440,0.2
440,0.23
440,0.26
440,0.29
440,0.32
440,0.35
440,0.38
440,0.39
460,0.2
460,0.23
460,0.26
460,0.29
460,0.32
460,0.35
460,0.38
460,0.39
480,0.2
480,0.23
480,0.26
480,0.29
480,0.32
480,0.35
480,0.38
480,0.39
500,0.2
500,0.23
500,0.26
500,0.29
500,0.32
500,0.35
500,0.38
500,0.39
400,0.0222222222222222
400,0.0255555555555556
400,0.0288888888888889
400,0.0322222222222222
400,0.0355555555555556
400,0.0388888888888889
400,0.0422222222222222
400,0.0433333333333333
420,0.0222222222222222
420,0.0255555555555556
420,0.0288888888888889
420,0.0322222222222222
420,0.0355555555555556
420,0.0388888888888889
420,0.0422222222222222
420,0.0433333333333333
440,0.0222222222222222
440,0.0255555555555556
440,0.0288888888888889
440,0.0322222222222222
440,0.0355555555555556
440,0.0388888888888889
440,0.0422222222222222
440,0.0433333333333333
460,0.0222222222222222
460,0.0255555555555556
460,0.0288888888888889
460,0.0322222222222222
460,0.0355555555555556
460,0.0388888888888889
460,0.0422222222222222
460,0.0433333333333333
480,0.0222222222222222
480,0.0255555555555556
480,0.0288888888888889
480,0.0322222222222222
480,0.0355555555555556
480,0.0388888888888889
480,0.0422222222222222
480,0.0433333333333333
500,0.0222222222222222
500,0.0255555555555556
500,0.0288888888888889
500,0.0322222222222222
500,0.0355555555555556
500,0.0388888888888889
500,0.0422222222222222
500,0.0433333333333333
400,0.0444444444444444
400,0.0511111111111111
400,0.0577777777777778
400,0.0644444444444444
400,0.0711111111111111
400,0.0777777777777778
400,0.0844444444444444
400,0.0866666666666667
420,0.0444444444444444
420,0.0511111111111111
420,0.0577777777777778
420,0.0644444444444444
420,0.0711111111111111
420,0.0777777777777778
420,0.0844444444444444
420,0.0866666666666667
440,0.0444444444444444
440,0.0511111111111111
440,0.0577777777777778
440,0.0644444444444444
440,0.0711111111111111
440,0.0777777777777778
440,0.0844444444444444
440,0.0866666666666667
460,0.0444444444444444
460,0.0511111111111111
460,0.0577777777777778
460,0.0644444444444444
460,0.0711111111111111
460,0.0777777777777778
460,0.0844444444444444
460,0.0866666666666667
480,0.0444444444444444
480,0.0511111111111111
480,0.0577777777777778
480,0.0644444444444444
480,0.0711111111111111
480,0.0777777777777778
480,0.0844444444444444
480,0.0866666666666667
500,0.0444444444444444
500,0.0511111111111111
500,0.0577777777777778
500,0.0644444444444444
500,0.0711111111111111
500,0.0777777777777778
500,0.0844444444444444
500,0.0866666666666667
400,0.0888888888888889
400,0.102222222222222
400,0.115555555555556
400,0.128888888888889
400,0.142222222222222
400,0.155555555555556
400,0.168888888888889
400,0.173333333333333
420,0.0888888888888889
420,0.102222222222222
420,0.115555555555556
420,0.128888888888889
420,0.142222222222222
420,0.155555555555556
420,0.168888888888889
420,0.173333333333333
440,0.0888888888888889
440,0.102222222222222
440,0.115555555555556
440,0.128888888888889
440,0.142222222222222
440,0.155555555555556
440,0.168888888888889
440,0.173333333333333
460,0.0888888888888889
460,0.102222222222222
460,0.115555555555556
460,0.128888888888889
460,0.142222222222222
460,0.155555555555556
460,0.168888888888889
460,0.173333333333333
480,0.0888888888888889
480,0.102222222222222
480,0.115555555555556
480,0.128888888888889
480,0.142222222222222
480,0.155555555555556
480,0.168888888888889
480,0.173333333333333
500,0.0888888888888889
500,0.102222222222222
500,0.115555555555556
500,0.128888888888889
500,0.142222222222222
500,0.155555555555556
500,0.168888888888889
500,0.173333333333333
